Date,ppt_min,ppt_max,ppt_mean,ppt_median,tmean_mean,tmean_median,tmin_min,tmax_max,tdmean_mean,tdmean_median,vpdmin_min,vpdmax_max,Fpar_max,Fpar_mean,Fpar_median,Cloud_state_max,Cloud_state_mean,Cloud_state_median,area,distNum,CD,Lai_median_smoothed,VoLTEDropRateMarket_low_smoothed,VoLTEDropRateMarket_mean_smoothed
5/1/2018,0.354999989,0.82099998,0.571384604,0.444999993,9.176769623,9.166000366,6.836999893,11.65499973,1.588769225,1.59800005,2.295000076,7.574999809,35.25,16.64285714,14.5,1,0.339285714,0.375,NY,15,NY_15,5.626414777,0.243058724,0.29999666
5/2/2018,0,0.123000003,0.052846154,0,20.03500117,20.0170002,13.32800007,26.7159996,0.162153846,0.231000006,8.440999985,30.56100082,33.5,17.85714286,18,1,0.321428571,0.25,NY,15,NY_15,5.724802351,0.243012874,0.299824631
5/3/2018,0,0,0,0,25.63415527,25.61900139,19.9090004,31.26399994,4.263923021,4.229000092,14.13099957,40.31999969,31.75,19.07142857,21.5,1,0.303571429,0.125,NY,15,NY_15,5.822379888,0.242823938,0.299738585
5/4/2018,0.430999994,0.541000009,0.473923073,0.467999995,26.6032326,26.59700203,20.1060009,32.94200134,14.60307723,14.6260004,3.687000036,37,30,20.28571429,25,1,0.285714286,0,NY,15,NY_15,5.919189594,0.242534031,0.299430461
5/5/2018,0,0,0,0,22.25930904,22.27200127,16.46500015,28.3029995,11.90838454,11.91800022,6.396999836,21.50300026,32.5,22,26,1,0.285714286,0,NY,15,NY_15,6.015333918,0.242269547,0.298624533
5/6/2018,0,0,0,0,19.6350777,19.60700035,15.67300034,23.51499939,6.116461534,6.096000195,5.842999935,22.30699921,35,23.71428571,27,1,0.285714286,0,NY,15,NY_15,6.110982608,0.242023056,0.298251635
5/7/2018,0.028999999,0.736000001,0.398307696,0.173999995,14.9997698,14.99600029,12.21700001,17.90800095,9.654538668,9.619000435,1.511000037,9.390000343,37.5,25.42857143,28,1,0.285714286,0,NY,15,NY_15,6.206390692,0.241748112,0.298717218
5/8/2018,0,0,0,0,17.49653919,17.46900177,11.55599976,23.52300072,8.639769187,8.621999741,2.457000017,18.56800079,40,27.14285714,29,1,0.285714286,0,NY,15,NY_15,6.301884596,0.241407707,0.298601212
5/9/2018,0,0,0,0,16.63107769,16.6230011,11.47299957,21.82799912,8.828538748,8.81000042,2.012000084,14.47799969,42,26.10714286,28,1,0.339285714,0.125,NY,15,NY_15,6.397777064,0.240974267,0.298372061
5/10/2018,0,0,0,0,17.82600065,17.81800079,12.35099983,23.53899956,8.663692254,8.619999886,1.008000016,18.44599915,44,25.07142857,27,1,0.392857143,0.25,NY,15,NY_15,6.494342859,0.240431972,0.298312904
5/11/2018,5.21999979,8.001000404,6.36584623,5.53399992,16.67238529,16.69099998,13.98900032,19.44599915,12.00215362,12.01799965,0.788999975,8.626999855,46,24.03571429,26,1,0.446428571,0.375,NY,15,NY_15,6.591815159,0.239849165,0.298180918
5/12/2018,1.840999961,2.200000048,2.012307708,1.937999964,17.03123166,17.00400162,11.76299953,22.27799988,2.87346154,2.878999949,2.693000078,20.9109993,48,23,25,1,0.5,0.5,NY,15,NY_15,6.690381898,0.23936402,0.297824791
5/13/2018,3.665999889,3.828000069,3.745076968,3.736000061,12.91269295,12.88600063,11.40600014,14.52799988,9.738538522,9.718000412,0.723999977,4.06799984,46.75,22.05357143,23.375,1,0.491071429,0.5,NY,15,NY_15,6.790182051,0.239118349,0.297634882
5/14/2018,2.95600009,3.302000046,3.113076944,3.063999891,11.90992363,11.91800022,11.39000034,12.3760004,9.544538425,9.586999893,0.597000003,3.03399992,45.5,21.10714286,21.75,1,0.482142857,0.5,NY,15,NY_15,6.891301864,0.239257684,0.298294461
5/15/2018,0,0,0,0,17.15630869,17.17900085,13.25399971,21.17700005,13.37876914,13.37699986,0.518000007,8.666999817,44.25,20.16071429,20.125,1,0.473214286,0.5,NY,15,NY_15,6.993771606,0.239884158,0.298713954
5/16/2018,13.98600006,18.33200073,15.87353868,15.96500015,23.93115513,23.97300148,16.83699989,31.3409996,16.05630772,16.08300018,1.462000012,25.02899933,43,19.21428571,18.5,1,0.464285714,0.5,NY,15,NY_15,7.097563909,0.240818064,0.298903907
5/17/2018,11.40299988,14.66100025,13.20569236,13.20100021,15.52223125,15.47000027,13.55900002,17.42399979,12.97207693,13.01200008,0.131999999,4.254000187,41.75,18.26785714,16.875,1,0.455357143,0.5,NY,15,NY_15,7.202590219,0.241818469,0.299290984
5/18/2018,0.883000016,2.753999949,1.813230762,1.574000001,18.62784664,18.63100052,15.08699989,22.05200005,15.35999995,15.38899994,0.64200002,8.508000374,40.5,17.32142857,15.25,1,0.446428571,0.5,NY,15,NY_15,7.30870653,0.242612515,0.299457664
5/19/2018,3.312999964,4.230000019,3.656923092,3.766000032,14.3752316,14.34400082,10.49499989,18.31800079,4.737846081,4.732999802,0.903999984,12.44499969,39.25,16.375,13.625,1,0.4375,0.5,NY,15,NY_15,7.41574956,0.243014601,0.299085781
5/20/2018,12.17199993,12.68400002,12.40499988,12.41100025,14.57000087,14.54200077,10.88300037,18.44599915,12.31861555,12.32900047,0.029999999,1.812000036,38,15.42857143,12,1,0.428571429,0.5,NY,15,NY_15,7.523545626,0.243017948,0.298962076
5/21/2018,0,0,0,0,21.31053969,21.35500145,14.86999989,27.70199966,14.54946166,14.56999969,1.508999944,18.64100075,42.5,19.67857143,16.25,0.875,0.339285714,0.375,NY,15,NY_15,7.631910197,0.242626626,0.299313359
5/22/2018,0,0,0,0,20.98623158,20.96100044,16.43600082,25.48600006,8.758461659,8.739999771,6.232999802,22.84600067,47,23.92857143,20.5,0.75,0.25,0.25,NY,15,NY_15,7.740647464,0.241855561,0.299528507
5/23/2018,10.38399982,12.15299988,11.40653852,11.43999958,16.88007795,16.89599991,13.95400047,19.86599922,12.40946161,12.46800041,0.481999993,10.89299965,51.5,28.17857143,24.75,0.625,0.160714286,0.125,NY,15,NY_15,7.849549892,0.240875167,0.299876598
5/24/2018,0,0,0,0,22.47069315,22.46900177,17.58399963,27.28199959,11.9174614,11.92399979,2.59800005,23.88299942,56,32.42857143,29,0.5,0.071428571,0,NY,15,NY_15,7.958397779,0.239985569,0.300009951
5/25/2018,0,0,0,0,23.33669354,23.30900192,17.8239994,28.77799988,6.82538469,6.835999966,8.027000427,32.09999847,55,31.17857143,28.25,0.5,0.071428571,0,NY,15,NY_15,8.066958818,0.239374707,0.30023638
5/26/2018,0,0,0,0,25.9909241,25.9280014,21.65999985,30.25499916,13.89330769,13.86699963,6.40500021,32.11600113,54,29.92857143,27.5,0.5,0.071428571,0,NY,15,NY_15,8.174987649,0.239151056,0.299922655
5/27/2018,2.006000042,2.849999905,2.472692306,2.486999989,24.93761635,24.97400093,18.06599998,31.89900017,17.55792324,17.58799934,1.937999964,29.97400093,53,28.67857143,26.75,0.5,0.071428571,0,NY,15,NY_15,8.282225421,0.239113296,0.299840493
5/28/2018,6.09100008,9.543999672,7.540692219,7.252999783,15.51676992,15.52000046,13.47000027,17.53499985,11.97223084,11.97500038,0.941999972,3.332999945,52,27.42857143,26,0.5,0.071428571,0,NY,15,NY_15,8.388399342,0.239017185,0.30090768
5/29/2018,0,0,0,0,17.66869325,17.68800163,14.49100018,20.99200058,13.66292293,13.65999985,1.422999978,8.522000313,49.25,27.82142857,27.75,0.375,0.053571429,0,NY,15,NY_15,8.493222238,0.238628238,0.301316858
5/30/2018,0,0,0,0,24.25346242,24.29100037,17.88299942,30.6989994,17.49692301,17.48999977,0.871999979,25.66699982,46.5,28.21428571,29.5,0.25,0.035714286,0,NY,15,NY_15,8.596392108,0.237775535,0.301401675
5/31/2018,0,0,0,0,20.12338536,20.15200043,16.11300087,24.17700005,14.68961525,14.68299961,1.562000036,12.77400017,43.75,28.60714286,31.25,0.125,0.017857143,0,NY,15,NY_15,8.697591674,0.236634498,0.301500532
6/1/2018,1.843000054,2.270999908,2.107384627,2.078000069,19.49869303,19.50200081,18.06999969,20.86899948,17.40415412,17.39800072,0.351000011,4.513000011,41,29,33,0,0,0,NY,15,NY_15,8.796498298,0.235520455,0.301318203
6/2/2018,0.790000021,1.833999991,1.156692312,0.984000027,23.14677048,23.11800194,18.88599968,27.31999969,19.53069203,19.54599953,0.405000001,11.94299984,42.75,26.32142857,27.25,0.25,0.125,0.125,NY,15,NY_15,8.892825639,0.234756236,0.300915993
6/3/2018,4.409999847,7.06400013,5.618615444,4.742000103,23.61992455,23.59400177,16.62000084,30.60899925,17.13500023,17.14900017,2.210999966,21.2310009,44.5,23.64285714,21.5,0.5,0.25,0.25,NY,15,NY_15,8.986336939,0.234497721,0.300881194
6/4/2018,11.73799992,14.42099953,13.03699978,13.55200005,14.59100034,14.59800053,11.25,17.8920002,9.75,9.765000343,0.513000011,7.572000027,46.25,20.96428571,15.75,0.75,0.375,0.375,NY,15,NY_15,9.076848662,0.234743,0.301606055
6/5/2018,0.778999984,1.207000017,0.908461534,0.926999986,17.17100099,17.16000175,12.58600044,21.81900024,11.59000008,11.59300041,1.297000051,10.97000027,48,18.28571429,10,1,0.5,0.5,NY,15,NY_15,9.164234186,0.235500782,0.302260403
6/6/2018,0,0.072999999,0.016923077,0,19.51377047,19.43300056,15.02900028,24.0359993,9.396230771,9.428999901,5.301000118,18.36100006,50.75,21.57142857,18,0.875,0.392857143,0.375,NY,15,NY_15,9.248427548,0.236573373,0.302615746
6/7/2018,0,0,0,0,18.44846197,18.42200089,15.56700039,21.27400017,10.68238478,10.7130003,3.27699995,13.61699963,53.5,24.85714286,26,0.75,0.285714286,0.25,NY,15,NY_15,9.329427236,0.237544883,0.302727399
6/8/2018,0,0,0,0,18.58684672,18.55900002,15.43299961,21.73800087,12.0163079,12.05300045,2.036999941,12.71800041,56.25,28.14285714,34,0.625,0.178571429,0.125,NY,15,NY_15,9.407300045,0.23800202,0.302780348
6/9/2018,0,0,0,0,23.34100136,23.29200172,19.02799988,27.55699921,15.04269226,15.03499985,4.955999851,21.05400085,59,31.42857143,42,0.5,0.071428571,0,NY,15,NY_15,9.482184971,0.237717874,0.302358919
6/10/2018,0,0.405000001,0.120076925,0.101000004,23.18553983,23.17200089,19.24500084,27.18600082,11.88538456,11.85999966,6.928999901,23.48699951,56.25,29.03571429,36,0.625,0.125,0,NY,15,NY_15,9.554280199,0.237106004,0.301651405
6/11/2018,0.602999985,0.841000021,0.734000018,0.739000022,18.20830888,18.17400169,15.14700031,21.27199936,10.4845383,10.4289999,2.595000029,15.05300045,53.5,26.64285714,30,0.75,0.178571429,0,NY,15,NY_15,9.62377814,0.236706155,0.302334166
6/12/2018,0,0,0,0,18.13230881,18.0700016,13.63700008,22.56900024,8.002692369,7.994999886,3.957000017,17.50200081,50.75,24.25,24,0.875,0.232142857,0,NY,15,NY_15,9.690846995,0.236974699,0.302522244
6/13/2018,0,0,0,0,20.24846253,20.26100159,16.86700058,23.65500069,10.26784603,10.31999969,4.287000179,17.70100021,48,21.85714286,18,1,0.285714286,0,NY,15,NY_15,9.755628172,0.237733305,0.302635242
6/14/2018,0.92900002,1.213999987,1.053769249,1.014000058,22.82223232,22.7120018,19.98200035,25.72200012,17.45307732,17.45499992,2.223999977,12.44200039,51,24.64285714,22.5,0.75,0.214285714,0,NY,15,NY_15,9.818238959,0.238679341,0.302615086
6/15/2018,0,0,0,0,23.51661594,23.48500061,17.85000038,29.19000053,8.955230933,8.998000145,8.137999535,30.20499992,54,27.42857143,27,0.5,0.142857143,0,NY,15,NY_15,9.878791412,0.239473155,0.302600796
6/16/2018,0,0,0,0,20.93546236,20.87100029,17.27700043,24.46500015,10.90207687,10.94900036,5.431000233,17.41799927,57,30.21428571,31.5,0.25,0.071428571,0,NY,15,NY_15,9.937396689,0.23993431,0.302138984
6/17/2018,0,0,0,0,23.85892457,23.74300194,18.46699905,29.27799988,10.61584605,10.69900036,5.763000011,31.75699997,60,33,36,0,0,0,NY,15,NY_15,9.994164417,0.240140627,0.3021388
6/18/2018,0,0,0,0,27.03977013,27.04800034,21.7140007,32.2879982,13.70499978,13.74199963,6.393000126,35.87400055,59,32.89285714,32.75,0,0,0,NY,15,NY_15,10.04920205,0.24018517,0.302771594
6/19/2018,2.513000011,3.086999893,2.91861536,2.963000059,28.57146292,28.57700157,24.5739994,32.65200043,20.66261512,20.68400002,3.730999947,26.05400085,58,32.78571429,29.5,0,0,0,NY,15,NY_15,10.10261421,0.240140048,0.303014691
6/20/2018,0,0,0,0,25.78807816,25.81400108,20.37299919,31.10400009,13.20892283,13.1960001,9.465000153,32.46699905,57,32.67857143,26.25,0,0,0,NY,15,NY_15,10.15450141,0.239909917,0.302524592
6/21/2018,22.34300041,27.60000038,25.14653866,25.1760006,23.66561655,23.66000175,19.18499947,28.17300034,15.74830804,15.77000046,1.02699995,24.32600021,56,32.57142857,23,0,0,0,NY,15,NY_15,10.2049567,0.239582581,0.302617156
6/22/2018,0.024,0.414000005,0.168076925,0.187999994,24.5702321,24.58400154,19.69599915,29.42900085,15.48961522,15.45499992,2.657000065,26.62999916,51,29.92857143,23.75,0.25,0.107142857,0,NY,15,NY_15,10.25406465,0.239267627,0.302647426
6/23/2018,1.407999992,1.549000025,1.475307712,1.519000053,20.49876991,20.50800133,17.58200073,23.49900055,13.97092291,13.98499966,2.924000025,12.52299976,46,27.28571429,24.5,0.5,0.214285714,0,NY,15,NY_15,10.30190086,0.239125055,0.302188631
6/24/2018,0,0,0,0,18.68200097,18.6590004,17.50200081,19.95499992,15.69946172,15.72399998,1.042999983,5.47300005,41,24.64285714,25.25,0.75,0.321428571,0,NY,15,NY_15,10.34853157,0.239168642,0.302052323
6/25/2018,0.068000004,0.813000023,0.517307701,0.374000013,24.82977016,24.84300041,20.1439991,29.65999985,17.97815367,17.98699951,2.467000008,22.63699913,36,22,26,1,0.428571429,0,NY,15,NY_15,10.39401323,0.239213685,0.302836877
6/26/2018,0,0,0,0,21.95546238,21.92400169,16.62899971,27.20400047,10.22023069,10.20899963,5.606999874,25.09799957,42,23.5,26,0.875,0.357142857,0,NY,15,NY_15,10.43839207,0.239088638,0.303036328
6/27/2018,0,0,0,0,21.65369342,21.66100121,18.53899956,24.79800034,13.29530789,13.30300045,4.462999821,17.74200058,48,25,26,0.75,0.285714286,0,NY,15,NY_15,10.4817036,0.238634997,0.303176521
6/28/2018,8.696000099,13.06599998,10.69415371,9.951999664,22.08369255,22.02400017,20.99300003,23.26199913,17.09030797,17.08799934,1.101999998,13.68999958,54,26.5,26,0.625,0.214285714,0,NY,15,NY_15,10.52397216,0.237915171,0.303160418
6/29/2018,18.97800064,30.31800079,24.52892362,25.08600044,25.42692419,25.37800026,21.67399979,29.27899933,20.19030791,20.20000076,1.593000054,16.72599983,60,28,26,0.5,0.142857143,0,NY,15,NY_15,10.56521049,0.237166297,0.302972313
6/30/2018,0,0,0,0,27.35238589,27.28100204,22.21800041,32.43600082,15.64976912,15.72099972,9.024999619,33.41999817,59.25,28.5,24.25,0.375,0.107142857,0,NY,15,NY_15,10.60541916,0.23660497,0.302214816
7/1/2018,0,0,0,0,29.87115493,29.79000092,25.41500092,34.27600098,17.55169194,17.56299973,9.406000137,38.24300003,58.5,29,22.5,0.25,0.071428571,0,NY,15,NY_15,10.64458614,0.236394939,0.301935637
7/2/2018,0,0,0,0,30.50961729,30.49400139,25.31900024,35.43999863,20.56307661,20.55800056,6.673999786,35.79199982,57.75,29.5,20.75,0.125,0.035714286,0,NY,15,NY_15,10.68268625,0.236455444,0.302425573
7/3/2018,0,0,0,0,30.06369327,30.00500107,25.30900002,34.7519989,21.84746155,21.85300064,4.15500021,33.02199936,57,30,19,0,0,0,NY,15,NY_15,10.71968067,0.236668382,0.302420396
7/4/2018,0.652999997,0.978999972,0.761846148,0.699000001,29.12323203,29.14700127,25.11000061,33.2120018,22.73430751,22.76199913,3.71600008,20.73999977,54.25,28.64285714,20,0.25,0.071428571,0,NY,15,NY_15,10.75551638,0.236919247,0.302419124
7/5/2018,0,0.033,0.007846154,0,28.17554004,28.13000107,24.88999939,31.41399956,21.96484595,21.94499969,3.551000118,21.36199951,51.5,27.28571429,21,0.5,0.142857143,0,NY,15,NY_15,10.79012562,0.237111604,0.30243132
7/6/2018,0.856000006,1.161000013,0.977692315,0.954999983,28.5805397,28.53500175,24.85700035,32.12900162,22.33292345,22.33300018,3.286999941,22.88800049,48.75,25.92857143,22,0.75,0.214285714,0,NY,15,NY_15,10.82342535,0.23724177,0.302125112
7/7/2018,1.356999993,2.157999992,1.663230777,1.577000022,22.62023178,22.55400085,17.41500092,27.86199951,14.72699987,14.72000027,2.552000046,19.55900002,46,24.57142857,23,1,0.285714286,0,NY,15,NY_15,10.85531667,0.237337166,0.301639993
7/8/2018,0,0,0,0,21.54830874,21.42900085,17.67000008,25.02400017,9.38323065,9.383999825,6.243999958,21.36499977,48.75,26.64285714,26,0.75,0.214285714,0,NY,15,NY_15,10.88568428,0.237435739,0.301519935
7/9/2018,0,0,0,0,24.06577052,23.979002,19.94199944,28.02300072,11.43584604,11.4989996,8.69299984,25.8409996,51.5,28.71428571,29,0.5,0.142857143,0,NY,15,NY_15,10.91439951,0.23758461,0.301999704
7/10/2018,0,0,0,0,26.6755399,26.53700066,22.14500046,31.10499954,14.32969233,14.3409996,9.453000069,31.07799912,54.25,30.78571429,32,0.25,0.071428571,0,NY,15,NY_15,10.94133468,0.237797657,0.30232915
7/11/2018,0,0,0,0,29.16177031,29.06300163,24.16699982,34.19300079,16.21307681,16.2329998,10.29800034,41.3390007,57,32.85714286,35,0,0,0,NY,15,NY_15,10.96636739,0.237881413,0.30221556
7/12/2018,3.229000092,6.46600008,4.66146161,4.287000179,25.12607839,25.12200165,19.90999985,30.33499908,16.55684603,16.57299995,2.877000093,25.80999947,56.75,33.42857143,36.5,0,0,0,NY,15,NY_15,10.9893813,0.237833142,0.30222782
7/13/2018,0,0,0,0,24.92277013,24.81300163,20.54199982,29.07500076,13.58707685,13.58699989,4.903999805,27.38599968,56.5,34,38,0,0,0,NY,15,NY_15,11.01026698,0.237665226,0.302002713
7/14/2018,0,0,0,0,25.69046299,25.61200142,22.02499962,29.18099976,14.36384605,14.40499973,9.991999626,25.20700073,56.25,34.57142857,39.5,0,0,0,NY,15,NY_15,11.02892278,0.237569435,0.301383587
7/15/2018,26.71800041,29.22299957,27.6261538,27.52700043,26.69230916,26.66200066,21.50399971,31.79899979,17.48007716,17.50499916,2.569000006,29.4810009,56,35.14285714,41,0,0,0,NY,15,NY_15,11.04525567,0.237667108,0.301302719
7/16/2018,0.906000018,1.475999951,1.23538462,1.210000038,25.79677039,25.77200127,22.07699966,29.49900055,20.25115365,20.22699928,2.21600008,19.99500084,58,35.32142857,38.25,0,0,0,NY,15,NY_15,11.05918208,0.238048079,0.301797729
7/17/2018,0,0,0,0,29.14446273,29.06500053,25.39599991,32.89899826,21.64000012,21.61599922,5.149000168,25.43899918,60,35.5,35.5,0,0,0,NY,15,NY_15,11.0706288,0.238755914,0.301994137
7/18/2018,36.49000168,51.30099869,43.9009998,41.91899872,25.95107812,25.8900013,20.69799995,31.06599998,20.10623066,20.09499931,1.396000028,17.69400024,62,35.67857143,32.75,0,0,0,NY,15,NY_15,11.07953385,0.239467417,0.301979857
7/19/2018,0,0,0,0,24.52946237,24.43000031,19.54999924,29.27300072,12.0579231,12.04199982,8.854999542,27.99699974,64,35.85714286,30,0,0,0,NY,15,NY_15,11.08584734,0.240021252,0.302105576
7/20/2018,0,0,0,0,24.43723194,24.37800026,20.56399918,28.21199989,13.30915385,13.29599953,2.84100008,26.21999931,61,33.17857143,26,0.25,0.035714286,0,NY,15,NY_15,11.08953241,0.240273948,0.302389365
7/21/2018,0,0,0,0,24.13169377,24.14700127,20.22800064,27.86400032,14.08800008,14.07900047,6.098999977,23.06599998,58,30.5,22,0.5,0.071428571,0,NY,15,NY_15,11.09056607,0.240342513,0.30215577
7/22/2018,16.49300003,19.68300056,18.50192349,18.61000061,22.08738547,22.08600044,19.08499908,25.05900002,17.13453909,17.13100052,1.166000009,16.06599998,55,27.82142857,18,0.75,0.107142857,0,NY,15,NY_15,11.08894016,0.240593885,0.302180503
7/23/2018,14.5539999,16.875,15.66053831,15.29199982,25.13846265,25.0890007,22.90299988,27.4659996,22.08838433,22.0359993,1.784000039,11.53999996,52,25.14285714,14,1,0.142857143,0,NY,15,NY_15,11.08466358,0.241247801,0.302948609
7/24/2018,2.220999956,2.869999886,2.517923043,2.565999985,26.1786163,26.15200043,23.83099937,28.94799995,22.40776928,22.38199997,2.506000042,14.0340004,48,23.32142857,13.25,1,0.267857143,0.125,NY,15,NY_15,11.07776855,0.242451276,0.303156495
7/25/2018,11.08600044,13.75,12.30307696,12.15999985,26.12546305,26.09800148,23.03300095,29.43700027,22.23369173,22.25099945,1.799999952,14.82499981,44,21.5,12.5,1,0.392857143,0.25,NY,15,NY_15,11.06830973,0.243982009,0.303318588
7/26/2018,5.734000206,9.953000069,7.974692235,9.170999527,24.83777032,24.83500099,23.02799988,26.54899979,22.07530814,22.06100082,1.858999968,7.383999825,40,19.67857143,11.75,1,0.517857143,0.375,NY,15,NY_15,11.05635365,0.245548196,0.302806541
7/27/2018,0,0.005,0.001153846,0,27.25515556,27.20900154,23.88199997,30.55200005,20.43584604,20.45199966,3.85800004,21.3560009,36,17.85714286,11,1,0.642857143,0.5,NY,15,NY_15,11.04197552,0.246855353,0.302746581
7/28/2018,9.670999527,15.36100006,12.20776917,10.90999985,26.22784747,26.18800163,21.32600021,31.11599922,20.64407642,20.61899948,0.861000001,21.90299988,37,19.75,16,1,0.607142857,0.5,NY,15,NY_15,11.02525866,0.247765873,0.30243976
7/29/2018,0,0,0,0,26.44977071,26.39200211,22.28499985,30.80699921,18.68453862,18.72400093,4.272999763,24.0909996,38,21.64285714,21,1,0.571428571,0.5,NY,15,NY_15,11.00629379,0.248300855,0.302590394
7/30/2018,0,0,0,0,25.2790008,25.20400047,21.79700089,28.58499908,15.74699981,15.73600006,5.691999912,22.98600006,39,23.53571429,26,1,0.535714286,0.5,NY,15,NY_15,10.98517843,0.248488641,0.303411719
7/31/2018,0,0.507000029,0.210615394,0.013,23.71984746,23.70000076,20.70100021,26.64999962,17.46138441,17.47599983,2.650000095,19.34799957,40,25.42857143,31,1,0.5,0.5,NY,15,NY_15,10.96201628,0.24836484,0.303616615
8/1/2018,0.861000001,1.430999994,1.180846168,1.041000009,25.57423225,25.54900169,23.41300011,27.62299919,19.28276928,19.29400063,1.730999947,15.49699974,43.25,27.57142857,33.75,0.75,0.375,0.375,NY,15,NY_15,10.93691656,0.248065846,0.30370761
8/2/2018,1.409000039,11.39900017,5.871615392,3.973999977,28.1621553,28.18500137,25.02400017,31.69499969,22.62200018,22.62000084,2.940000057,19.27199936,46.5,29.71428571,36.5,0.5,0.25,0.25,NY,15,NY_15,10.90999342,0.247811244,0.303873483
8/3/2018,5.197000027,10.87300015,9.033076947,9.800000191,28.16261658,28.15800095,25.00900078,31.2310009,22.59699983,22.67300034,3.25999999,18.98200035,49.75,31.85714286,39.25,0.25,0.125,0.125,NY,15,NY_15,10.88136525,0.247742659,0.302813632
8/4/2018,12.52700043,17.77300072,15.01892339,14.17399979,26.81661694,26.77600098,23.75300026,30.05699921,22.42400023,22.48200035,3.299000025,13.27400017,53,34,42,0,0,0,NY,15,NY_15,10.85115411,0.247981649,0.302484144
8/5/2018,15.34599972,19.66699982,17.67161516,18.90699959,26.61930935,26.61100197,22.72999954,30.6590004,20.9464616,21.02300072,1.220999956,18.3390007,57,33.57142857,38.75,0.25,0.071428571,0,NY,15,NY_15,10.8194851,0.248544797,0.302676002
8/6/2018,0,0,0,0,29.84423256,29.85500145,25.91900063,33.75099945,20.28469218,20.30599976,9.012000084,30.00699997,61,33.14285714,35.5,0.5,0.142857143,0,NY,15,NY_15,10.78648569,0.24934922,0.303657782
8/7/2018,0,0,0,0,30.05638607,30.01600075,25.86899948,34.32300186,21.67115432,21.67700005,6.150000095,28.31900024,65,32.71428571,32.25,0.75,0.214285714,0,NY,15,NY_15,10.75228515,0.2503147,0.30397913
8/8/2018,7.046000004,18.47299957,12.25761542,12.20300007,28.08623211,28.04000092,23.79400063,32.40200043,22.45192278,22.5,3.071000099,19.5510006,69,32.28571429,29,1,0.285714286,0,NY,15,NY_15,10.71701389,0.251363636,0.304284635
8/9/2018,15.49100018,21.32500076,18.21000011,17.70299912,27.99115548,27.95200157,23.48200035,32.51200104,22.23730777,22.31100082,2.785000086,21.2159996,65.5,33.42857143,31.25,0.875,0.25,0,NY,15,NY_15,10.68080287,0.25242064,0.304450506
8/10/2018,0,0,0,0,27.42353997,27.47700119,23.10099983,31.49500084,18.04007692,18.07799912,10.97700024,23.36199951,62,34.57142857,33.5,0.75,0.214285714,0,NY,15,NY_15,10.64378295,0.253418183,0.304737364
8/11/2018,12.32800007,23.59300041,17.89500031,17.49699974,27.28846301,27.29500198,23.0340004,31.60499954,19.34330794,19.37000084,2.525000095,25.07999992,58.5,35.71428571,35.75,0.625,0.178571429,0,NY,15,NY_15,10.60608431,0.254335384,0.304600769
8/12/2018,43.80199814,46.05799866,44.89884597,44.51399994,23.1719243,23.19200134,21.38999939,24.9470005,21.43815407,21.44799995,0.978999972,5.684000015,55,36.85714286,38,0.5,0.142857143,0,NY,15,NY_15,10.5678358,0.255158206,0.304838568
8/13/2018,0,1.100000024,0.223307697,0.028999999,25.57938561,25.55000114,22.78199959,28.47699928,21.57938429,21.5909996,1.774000049,12.3039999,47.5,31.53571429,32.5,0.625,0.267857143,0.25,NY,15,NY_15,10.52916434,0.255871506,0.306201042
8/14/2018,7.130000114,9.633999825,8.405230889,8.187000275,22.8548471,22.89300156,21.71899986,23.88899994,21.52892289,21.53800011,0.911000013,3.362999916,40,26.21428571,27,0.75,0.392857143,0.5,NY,15,NY_15,10.4901943,0.256459031,0.30710386
8/15/2018,10.71899986,19.18300056,15.55923066,16.50399971,25.52661646,25.57400131,21.85400009,29.50200081,19.73807687,19.72999954,3.301000118,18.88299942,32.5,20.89285714,21.5,0.875,0.517857143,0.75,NY,15,NY_15,10.45104692,0.256903403,0.307902292
8/16/2018,0,0,0,0,27.89777022,27.95000076,24.17000008,31.68400002,19.63323065,19.66300011,6.972000122,25.04500008,25,15.57142857,16,1,0.642857143,1,NY,15,NY_15,10.41183964,0.257202466,0.308426723
8/17/2018,0,0,0,0,29.31246273,29.35200119,25.87299919,32.68899918,20.38861553,20.41399956,9.640999794,26.89299965,32.75,19.42857143,19,0.75,0.482142857,0.75,NY,15,NY_15,10.37268555,0.257455302,0.308808305
8/18/2018,18.08699989,28.92499924,24.62246117,24.49900055,27.31523206,27.33100128,22.91900063,31.81500053,22.59407674,22.62400055,1.572000027,18.96699905,40.5,23.28571429,22,0.5,0.321428571,0.5,NY,15,NY_15,10.33369274,0.257802526,0.308661501
8/19/2018,2.763000011,4.342999935,3.505153821,3.394000053,25.93146265,25.95400047,21.06699944,30.98999977,20.55861576,20.62100029,2.191999912,18.30599976,48.25,27.14285714,25,0.25,0.160714286,0.25,NY,15,NY_15,10.29496371,0.258392837,0.30897544
8/20/2018,0.672999978,1.029000044,0.842769238,0.772000015,21.51107788,21.49400139,20.07999992,22.91500092,17.16876969,17.14500046,3.532999992,8.420999527,56,31,28,0,0,0,NY,15,NY_15,10.25659043,0.25937953,0.310693247
8/21/2018,0,0,0,0,21.70561658,21.68800163,19.41600037,24.04400063,17.65615375,17.65600014,3.344000101,8.890999794,55.75,31.71428571,29.25,0.25,0.035714286,0,NY,15,NY_15,10.2186366,0.260759518,0.311015747
